date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:11:35	132038/132038	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20May%202022%2014:17:31%20GMT	https://tuev-thueringen.de/media/8b/ef/40/1653401851/Weltkarte_2022.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/8b/ef/40/1653401851/Weltkarte_2022.jpg	(from https://tuev-thueringen.de/unternehmen/ueber-uns/30-jahre-qualitaet-sicherheit/)
09:11:41	520798/520798	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Oct%202021%2014:47:57%20GMT	https://tuev-thueringen.de/media/90/12/dc/1635259677/Fahrzeug-PA-Rudolstadt.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/90/12/dc/1635259677/Fahrzeug-PA-Rudolstadt.jpg	(from https://tuev-thueringen.de/unternehmen/ueber-uns/30-jahre-qualitaet-sicherheit/)
09:11:46	7157673/7157673	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Aug%202022%2013:23:03%20GMT	https://tuev-thueringen.de/media/44/dd/28/1661433978/Volker_H%c3%b6hnisch.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/44/dd/28/1661433978/Volker_H%c3%b6hnisch.jpg	(from https://tuev-thueringen.de/unternehmen/ueber-uns/gesellschaften/tuev-thueringen-e.v./)
09:11:49	811448/811448	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Nov%202021%2013:11:21%20GMT	https://tuev-thueringen.de/media/86/0d/b9/1636549881/FOW-Coronablick.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/86/0d/b9/1636549881/FOW-Coronablick.jpg	(from https://tuev-thueringen.de/unternehmen/ueber-uns/corona-virus-im-blick/)
09:11:51	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:11:50%20GMT	http://tuev-thueringen.de/zeichen-zertifikate/zertifizierungsstelle/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/zeichen-zertifikate/zertifizierungsstelle/index.html	(from https://tuev-thueringen.de/unternehmen/ueber-uns/corona-virus-im-blick/)
09:11:51	430/430	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:11:48%20GMT	https://tuev-thueringen.de/mbilitaet-verkehr/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/mbilitaet-verkehr/index.html	(from https://tuev-thueringen.de/unternehmen/ueber-uns/corona-virus-im-blick/)
09:11:52	4269/4269	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:11:53%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=7536df8b461d47c79b46cfd9fb59580a	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvas5a79.html	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/international/)
09:11:52	3365304/3365304	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Jul%202021%2006:28:28%20GMT	https://tuev-thueringen.de/media/02/5a/a4/1627540108/AdobeStock_254487547_Gorodenkoff.jpeg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/02/5a/a4/1627540108/AdobeStock_254487547_Gorodenkoff.jpg	(from https://tuev-thueringen.de/unternehmen/ueber-uns/30-jahre-qualitaet-sicherheit/)
09:11:53	255759/255759	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Nov%202021%2014:06:58%20GMT	https://tuev-thueringen.de/media/d1/6e/ef/1636553218/FOW_International.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/d1/6e/ef/1636553218/FOW_International.jpg	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/international/)
09:11:54	325010/325010	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Sep%202024%2011:52:47%20GMT	https://tuev-thueringen.de/Zeichen-Zertifikate/Zertifizierungsstelle/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/Zeichen-Zertifikate/Zertifizierungsstelle/index-2.html	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/international/)
09:11:54	474/474	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:11:55%20GMT	https://tuev-thueringen.de/store-locator/08a232c58b2f4816939b7d6327804b88/store-group	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/08a232c58b2f4816939b7d6327804b88/store-group	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:55	197761/197761	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Nov%202021%2014:06:26%20GMT	https://tuev-thueringen.de/media/3c/da/2b/1636553186/FOW_Standortsuche.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/3c/da/2b/1636553186/FOW_Standortsuche.jpg	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:55	399304/399304	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:11:56%20GMT	https://tuev-thueringen.de/store-locator/Kfz-Pruefanlagen	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/Kfz-Pruefanlagen.html	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:55	474/474	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:11:56%20GMT	https://tuev-thueringen.de/store-locator/22beaf1cb2fc45b88efa00286d38f0a5/store-group	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/22beaf1cb2fc45b88efa00286d38f0a5/store-group	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:56	345794/345794	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:11:57%20GMT	https://tuev-thueringen.de/store-locator/Bildungsstaetten	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/Bildungsstaetten.html	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:56	80119/80119	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2008:33:14%20GMT	https://tuev-thueringen.de/media/5d/01/24/1638347594/BS-Standort-Pin.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/5d/01/24/1638347594/BS-Standort-Pin.png	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:56	466/466	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:11:57%20GMT	https://tuev-thueringen.de/store-locator/2e603dda3ff6451fa0a9b67a1807ae3d/store-group	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/2e603dda3ff6451fa0a9b67a1807ae3d/store-group	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:57	102228/102228	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2008:33:14%20GMT	https://tuev-thueringen.de/media/69/97/96/1638347594/Kfz-PA-Standort-Pin.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/69/97/96/1638347594/Kfz-PA-Standort-Pin.png	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:57	365435/365435	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:11:57%20GMT	https://tuev-thueringen.de/store-locator/Service-Center	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/Service-Center.html	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:57	85354/85354	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2008:42:57%20GMT	https://tuev-thueringen.de/media/4a/bb/1a/1638348177/TT-SC-Standort-Pin_(1).png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/4a/bb/1a/1638348177/TT-SC-Standort-Pin_(1).png	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:57	474/474	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:11:58%20GMT	https://tuev-thueringen.de/store-locator/3973b68333554cca95a32b7ae9dd6b21/store-group	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/3973b68333554cca95a32b7ae9dd6b21/store-group	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:58	402019/402019	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:11:58%20GMT	https://tuev-thueringen.de/store-locator/Kfz-Schadenbuero	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/Kfz-Schadenbuero.html	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:58	102196/102196	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2013:15:00%20GMT	https://tuev-thueringen.de/media/fd/ce/59/1638364500/Schaden-Standort-Pin.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/fd/ce/59/1638364500/Schaden-Standort-Pin.png	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:58	558/558	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:11:59%20GMT	https://tuev-thueringen.de/store-locator/6e404d213bd547fd932dd4c0f193f1dd/store-group	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/6e404d213bd547fd932dd4c0f193f1dd/store-group	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:59	419842/419842	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:11:59%20GMT	https://tuev-thueringen.de/store-locator/Begutachtungsstellen-fuer-Fahreignung	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/Begutachtungsstellen-fuer-Fahreignung.html	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:59	578/578	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:12:00%20GMT	https://tuev-thueringen.de/store-locator/aa143c5e00f94f56b4c6974b3032caea/store-group	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/aa143c5e00f94f56b4c6974b3032caea/store-group	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:11:59	163681/163681	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2018:11:13%20GMT	https://tuev-thueringen.de/media/ef/4c/46/1638382273/BfF-Standort-Pin_2.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/ef/4c/46/1638382273/BfF-Standort-Pin_2.png	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:12:00	352094/352094	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:12:00%20GMT	https://tuev-thueringen.de/store-locator/Begutachtungsstelle-fuer-Rechtspsychologie	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/Begutachtungsstelle-fuer-Rechtspsychologie.html	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:12:00	87182/87182	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2008:33:14%20GMT	https://tuev-thueringen.de/media/26/43/60/1638347594/Rechtspsychologie-Standort-Pin.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/26/43/60/1638347594/Rechtspsychologie-Standort-Pin.png	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:12:00	8423308/8423308	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Aug%202022%2013:23:08%20GMT	https://tuev-thueringen.de/media/f1/53/51/1661433930/Martin_Meyer.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/f1/53/51/1661433930/Martin_Meyer.jpg	(from https://tuev-thueringen.de/unternehmen/ueber-uns/gesellschaften/tuev-thueringen-e.v./)
09:12:00	538/538	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:12:01%20GMT	https://tuev-thueringen.de/store-locator/cec6cc918543405592c3fb5f6c504de2/store-group	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/cec6cc918543405592c3fb5f6c504de2/store-group	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:12:01	407188/407188	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:12:01%20GMT	https://tuev-thueringen.de/store-locator/Schulungsstelle-Kraftfahreignung	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/Schulungsstelle-Kraftfahreignung.html	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:12:01	156920/156920	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2018:17:58%20GMT	https://tuev-thueringen.de/media/dd/cd/2d/1638382678/SSK-Standort-Pin_2.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/dd/cd/2d/1638382678/SSK-Standort-Pin_2.png	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:12:01	462/462	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:12:02%20GMT	https://tuev-thueringen.de/store-locator/57d58ae52107443895c5f9d66f938e6e/store-group	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/57d58ae52107443895c5f9d66f938e6e/store-group	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:12:02	359766/359766	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:12:02%20GMT	https://tuev-thueringen.de/store-locator/Kunden-Center	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/Kunden-Center.html	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:12:02	474/474	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:12:03%20GMT	https://tuev-thueringen.de/store-locator/Pruefanlagen	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/store-locator/Pruefanlagen	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:12:02	85354/85354	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Dec%202021%2008:33:14%20GMT	https://tuev-thueringen.de/media/14/d0/12/1638347594/TT-KC-Standort-Pin.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/14/d0/12/1638347594/TT-KC-Standort-Pin.png	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:12:03	333788/333788	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:12:03%20GMT	https://tuev-thueringen.de/Mobilitaet-Verkehr/Kfz-Dienstleistungen/HU-Terminvereinbarung/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/Mobilitaet-Verkehr/Kfz-Dienstleistungen/HU-Terminvereinbarung/index-2.html	(from https://tuev-thueringen.de/unternehmen/tuev-thueringen-vor-ort/standortsuche/)
09:12:03	31775/31775	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Nov%202021%2012:25:56%20GMT	https://tuev-thueringen.de/media/3d/ba/6e/1638275156/Datenschutz_Vorschau.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/3d/ba/6e/1638275156/Datenschutz_Vorschau.jpg	(from https://tuev-thueringen.de/unternehmen/kontakt/)
09:12:03	14098/14098	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Nov%202021%2012:26:18%20GMT	https://tuev-thueringen.de/media/3a/22/a8/1638275178/Presse_Vorschau.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/3a/22/a8/1638275178/Presse_Vorschau.jpg	(from https://tuev-thueringen.de/unternehmen/kontakt/)
09:12:03	10419/10419	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Nov%202021%2012:31:55%20GMT	https://tuev-thueringen.de/media/99/be/4b/1638275515/Social_Media_Vorschau.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/99/be/4b/1638275515/Social_Media_Vorschau.jpg	(from https://tuev-thueringen.de/unternehmen/kontakt/)
09:12:04	13085/13085	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Nov%202021%2012:34:37%20GMT	https://tuev-thueringen.de/media/0f/92/32/1638275677/Newsletter_Vorschau.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/0f/92/32/1638275677/Newsletter_Vorschau.jpg	(from https://tuev-thueringen.de/unternehmen/kontakt/)
09:12:04	319914/319914	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Nov%202021%2014:01:00%20GMT	https://tuev-thueringen.de/media/e1/d9/3f/1636466460/FOW_Kontakt.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/e1/d9/3f/1636466460/FOW_Kontakt.jpg	(from https://tuev-thueringen.de/unternehmen/kontakt/)
09:12:05	209675/209675	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Nov%202021%2010:52:27%20GMT	https://tuev-thueringen.de/media/62/74/67/1636455147/FOW_Impressum.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/62/74/67/1636455147/FOW_Impressum.jpg	(from https://tuev-thueringen.de/kontaktformular/)
09:12:05	6347/6347	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:12:06%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=db88c9b259dd441eac47670dd8f73dca	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvas5127.html	(from https://tuev-thueringen.de/unternehmen/kontakt/newsletter/)
09:12:06	200109/200109	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Dec%202021%2015:21:34%20GMT	https://tuev-thueringen.de/media/5a/5a/23/1640618494/FOW_Newsletter02.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/5a/5a/23/1640618494/FOW_Newsletter02.jpg	(from https://tuev-thueringen.de/unternehmen/kontakt/newsletter/)
09:12:07	52323/52323	---MCZ	200	added ('OK')	text/css	etag:W/%226625f723-cc63%22	https://sibforms.com/forms/end-form/build/sib-styles.css	C:/My%20Web%20Sites/german%20project/sibforms.com/forms/end-form/build/sib-styles.css	(from https://tuev-thueringen.de/unternehmen/kontakt/newsletter/)
09:12:08	14732/14732	---M--	200	added ('OK')	image/png	etag:%228af2237b0f6a482eed70d4283f9a5075%22	https://img.mailinblue.com/4948093/images/content_library/original/62da8b9e29dd1723582146dc.png	C:/My%20Web%20Sites/german%20project/img.mailinblue.com/4948093/images/content_library/original/62da8b9e29dd1723582146dc.png	(from https://tuev-thueringen.de/unternehmen/kontakt/newsletter/)
09:12:09	357/357	---M--	200	added ('OK')	application/octet-stream	etag:%226d07a57dcc82c90f8d2fbef35835d0bd%22	https://img.mailinblue.com/4948093/images/rnb/original/62e2432d41353e661d2ad855.gif	C:/My%20Web%20Sites/german%20project/img.mailinblue.com/4948093/images/rnb/original/62e2432d41353e661d2ad855.gif	(from https://tuev-thueringen.de/unternehmen/kontakt/newsletter/)
09:12:09	526/526	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:12:10%20GMT	https://tuev-thueringen.de/Unternehmen/Kontakt/Datenschutz-Erklaerung/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/Unternehmen/Kontakt/Datenschutz-Erklaerung/index.html	(from https://tuev-thueringen.de/unternehmen/kontakt/newsletter/)
09:12:10	176328/176328	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Nov%202021%2009:29:02%20GMT	https://tuev-thueringen.de/media/11/e0/68/1636450142/FOW_Presse.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/11/e0/68/1636450142/FOW_Presse.jpg	(from https://tuev-thueringen.de/unternehmen/kontakt/presse/)
09:12:11	352051/352051	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:12:11%20GMT	https://tuev-thueringen.de/blog/gartenarbeit-im-spaetsommer-sicheres-haeckseln-von-pflanzenresten-und-baumschnitt	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/blog/gartenarbeit-im-spaetsommer-sicheres-haeckseln-von-pflanzenresten-und-baumschnitt.html	(from https://tuev-thueringen.de/unternehmen/kontakt/presse/)
09:12:11	201125/201125	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Sep%202024%2008:23:55%20GMT	https://tuev-thueringen.de/media/05/98/d6/1725611035/gartenhaecksler_AdSt_180290575_1200x440.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/05/98/d6/1725611035/gartenhaecksler_AdSt_180290575_1200x440.jpg	(from https://tuev-thueringen.de/unternehmen/kontakt/presse/)
09:12:11	12517/12517	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Nov%202023%2014:59:25%20GMT	https://tuev-thueringen.de/media/5b/15/e8/1701356365/f_logo_RGB-Blue_80px.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/5b/15/e8/1701356365/f_logo_RGB-Blue_80px.png	(from https://tuev-thueringen.de/unternehmen/kontakt/social-media/)
09:12:11	6287/6287	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Nov%202023%2014:56:06%20GMT	https://tuev-thueringen.de/media/c6/68/4e/1701356166/instagram-80px.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/c6/68/4e/1701356166/instagram-80px.png	(from https://tuev-thueringen.de/unternehmen/kontakt/social-media/)
09:12:11	2639/2639	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Nov%202023%2014:50:35%20GMT	https://tuev-thueringen.de/media/03/b9/61/1701355835/linkedin-icon-80px.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/03/b9/61/1701355835/linkedin-icon-80px.png	(from https://tuev-thueringen.de/unternehmen/kontakt/social-media/)
09:12:12	1925/1925	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Nov%202023%2014:40:03%20GMT	https://tuev-thueringen.de/media/be/75/f3/1701355203/x-logo_sw_80px.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/be/75/f3/1701355203/x-logo_sw_80px.png	(from https://tuev-thueringen.de/unternehmen/kontakt/social-media/)
09:12:12	197588/197588	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Nov%202021%2015:57:28%20GMT	https://tuev-thueringen.de/media/9b/8d/da/1636387048/FOW_SocialMedia.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/9b/8d/da/1636387048/FOW_SocialMedia.jpg	(from https://tuev-thueringen.de/unternehmen/kontakt/social-media/)
09:12:12	2935/2935	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Nov%202023%2014:45:56%20GMT	https://tuev-thueringen.de/media/b2/67/1b/1701355556/xing-icon_80px.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/b2/67/1b/1701355556/xing-icon_80px.png	(from https://tuev-thueringen.de/unternehmen/kontakt/social-media/)
09:12:12	4014/4014	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Nov%202023%2014:43:19%20GMT	https://tuev-thueringen.de/media/c1/4f/52/1701355399/youtube_social_circle_red_80px.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/c1/4f/52/1701355399/youtube_social_circle_red_80px.png	(from https://tuev-thueringen.de/unternehmen/kontakt/social-media/)
09:12:13	14035/14035	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Nov%202023%2014:48:45%20GMT	https://tuev-thueringen.de/media/33/98/3d/1701355725/Newsletter_80px.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/33/98/3d/1701355725/Newsletter_80px.png	(from https://tuev-thueringen.de/unternehmen/kontakt/social-media/)
09:12:13	350532/350532	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:12:14%20GMT	https://tuev-thueringen.de/Unternehmen/Kontakt/Newsletter/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/Unternehmen/Kontakt/Newsletter/index-2.html	(from https://tuev-thueringen.de/unternehmen/kontakt/social-media/)
09:12:14	147654/147654	---M--	200	added ('OK')	application/pdf	date:Tue,%2009%20Nov%202021%2009:59:15%20GMT	https://tuev-thueringen.de/media/4c/8e/ce/1636451955/AGB_TUEV_Thueringen_ev_deutsch.pdf	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/4c/8e/ce/1636451955/AGB_TUEV_Thueringen_ev_deutsch.pdf	(from https://tuev-thueringen.de/unternehmen/kontakt/impressum/)
09:12:14	149401/149401	---M--	200	added ('OK')	application/pdf	date:Tue,%2009%20Nov%202021%2009:59:15%20GMT	https://tuev-thueringen.de/media/c1/95/81/1636451955/AGB_TUEV_Thueringen_Anlagentechnik_dt.pdf	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/c1/95/81/1636451955/AGB_TUEV_Thueringen_Anlagentechnik_dt.pdf	(from https://tuev-thueringen.de/unternehmen/kontakt/impressum/)
09:12:15	149482/149482	---M--	200	added ('OK')	application/pdf	date:Tue,%2009%20Nov%202021%2009:59:15%20GMT	https://tuev-thueringen.de/media/06/c5/1c/1636451955/AGB_TUEV_Thueringen_Fahrzeug_dt.pdf	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/06/c5/1c/1636451955/AGB_TUEV_Thueringen_Fahrzeug_dt.pdf	(from https://tuev-thueringen.de/unternehmen/kontakt/impressum/)
09:12:17	231699/231699	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Nov%202021%2009:38:09%20GMT	https://tuev-thueringen.de/media/12/71/a0/1636450689/FOW_Datenschutzerkl%c3%a4rung.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/12/71/a0/1636450689/FOW_Datenschutzerkl%c3%a4rung.jpg	(from https://tuev-thueringen.de/unternehmen/kontakt/datenschutzinformation/)
09:12:18	1119208/1119208	---M--	200	added ('OK')	application/pdf	date:Mon,%2029%20Jan%202024%2008:10:50%20GMT	https://tuev-thueringen.de/media/dd/e9/27/1706515849/240126_AGB_TUEV_Akademie_GmbH_dt.pdf	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/dd/e9/27/1706515849/240126_AGB_TUEV_Akademie_GmbH_dt.pdf	(from https://tuev-thueringen.de/unternehmen/kontakt/impressum/)
09:12:18	235479/235479	---M--	200	added ('OK')	application/pdf	date:Thu,%2029%20Jun%202023%2009:33:51%20GMT	https://tuev-thueringen.de/media/15/40/52/1688031231/Datenschutzinformation%20Recruiting_Rev23.pdf	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/15/40/52/1688031231/Datenschutzinformation%20Recruiting_Rev23.pdf	(from https://tuev-thueringen.de/unternehmen/kontakt/datenschutzinformation/)
